CLK2	3	0_HALLMARK_APOPTOSIS	0.333	0_HALLMARK_MYOGENESIS	0.333	0_HALLMARK_E2F_TARGETS	0.333	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.333	1_KEGG_ONE_CARBON_POOL_BY_FOLATE	0.333	1_KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.333	2_BASEMENT_MEMBRANE	0.333	2_BASAL_LAMINA	0.333	2_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX	0.333	2_CELL_PROJECTION	0.333	2_CELL_CYCLE_ARREST_GO_0007050	0.333	2_REGULATION_OF_CELL_CYCLE	0.333	2_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS	0.333	
CNKSR2	13	1_KEGG_AXON_GUIDANCE	0.923	2_NERVOUS_SYSTEM_DEVELOPMENT	0.923	2_SYSTEM_DEVELOPMENT	0.846	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.846	2_NEURON_DIFFERENTIATION	0.846	0_HALLMARK_MYOGENESIS	0.769	2_GENERATION_OF_NEURONS	0.769	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.692	1_KEGG_FOCAL_ADHESION	0.692	2_AXONOGENESIS	0.692	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.615	2_NEURITE_DEVELOPMENT	0.615	2_NEURON_DEVELOPMENT	0.615	2_PLASMA_MEMBRANE	0.538	2_SYNAPTOGENESIS	0.538	2_CELLULAR_MORPHOGENESIS_DURING_DIFFERENTIATION	0.538	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.538	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.538	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.538	2_NEUROGENESIS	0.538	
CNTN3	11	0_HALLMARK_UV_RESPONSE_DN	0.364	0_HALLMARK_MYOGENESIS	0.273	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.273	2_NERVOUS_SYSTEM_DEVELOPMENT	0.273	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.273	0_HALLMARK_ADIPOGENESIS	0.182	0_HALLMARK_PROTEIN_SECRETION	0.182	0_HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.182	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.182	0_HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.182	1_KEGG_CITRATE_CYCLE_TCA_CYCLE	0.182	1_KEGG_OXIDATIVE_PHOSPHORYLATION	0.182	1_KEGG_PYRUVATE_METABOLISM	0.182	1_KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.182	1_KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.182	1_KEGG_RNA_DEGRADATION	0.182	1_KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.182	1_KEGG_AXON_GUIDANCE	0.182	1_KEGG_FOCAL_ADHESION	0.182	1_KEGG_ECM_RECEPTOR_INTERACTION	0.182	
CNTN4	12	2_SYSTEM_DEVELOPMENT	0.500	2_NERVOUS_SYSTEM_DEVELOPMENT	0.500	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.500	1_KEGG_AXON_GUIDANCE	0.417	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.417	2_SYNAPTOGENESIS	0.417	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.417	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.417	0_HALLMARK_MYOGENESIS	0.333	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.333	2_NEURON_DIFFERENTIATION	0.333	1_KEGG_FOCAL_ADHESION	0.250	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.250	2_NEURITE_DEVELOPMENT	0.250	2_AXONOGENESIS	0.250	2_GENERATION_OF_NEURONS	0.250	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.250	2_SYNAPTIC_TRANSMISSION	0.250	2_NEURON_DEVELOPMENT	0.250	2_SYSTEM_PROCESS	0.250	
CNTN5	8	0_HALLMARK_MYOGENESIS	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	1_KEGG_FOCAL_ADHESION	0.875	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.875	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.875	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.750	1_KEGG_AXON_GUIDANCE	0.750	2_CELL_PROJECTION	0.625	2_SYNAPTOGENESIS	0.625	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.625	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.625	2_NEURON_DIFFERENTIATION	0.625	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.500	2_AXONOGENESIS	0.500	2_GENERATION_OF_NEURONS	0.500	2_SYSTEM_PROCESS	0.500	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.500	0_HALLMARK_APICAL_JUNCTION	0.375	
COL11A1	13	1_KEGG_AXON_GUIDANCE	0.769	2_NERVOUS_SYSTEM_DEVELOPMENT	0.769	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.692	2_SYSTEM_DEVELOPMENT	0.692	2_SYNAPTOGENESIS	0.692	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.692	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.692	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.692	0_HALLMARK_MYOGENESIS	0.615	1_KEGG_FOCAL_ADHESION	0.615	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.615	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.615	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.615	2_GENERATION_OF_NEURONS	0.462	2_NEURON_DIFFERENTIATION	0.462	2_SYSTEM_PROCESS	0.462	2_CATION_CHANNEL_ACTIVITY	0.462	2_GATED_CHANNEL_ACTIVITY	0.462	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	0.462	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.462	
COL12A1	22	0_HALLMARK_MYOGENESIS	0.909	2_SYSTEM_DEVELOPMENT	0.909	2_NERVOUS_SYSTEM_DEVELOPMENT	0.909	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.864	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.864	1_KEGG_AXON_GUIDANCE	0.818	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.818	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.727	2_NEURON_DIFFERENTIATION	0.682	2_GATED_CHANNEL_ACTIVITY	0.682	2_CATION_CHANNEL_ACTIVITY	0.636	2_ION_CHANNEL_ACTIVITY	0.636	1_KEGG_FOCAL_ADHESION	0.591	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.591	2_PLASMA_MEMBRANE	0.591	2_GENERATION_OF_NEURONS	0.591	2_SYSTEM_PROCESS	0.591	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	0.591	0_HALLMARK_APICAL_JUNCTION	0.545	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.545	
COL14A1	24	0_HALLMARK_MYOGENESIS	0.792	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.792	2_NERVOUS_SYSTEM_DEVELOPMENT	0.792	1_KEGG_AXON_GUIDANCE	0.667	1_KEGG_FOCAL_ADHESION	0.625	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.583	2_SYSTEM_DEVELOPMENT	0.583	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.583	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.500	2_CELL_PROJECTION	0.500	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.500	2_SYNAPTOGENESIS	0.458	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.458	2_CATION_CHANNEL_ACTIVITY	0.458	0_HALLMARK_APICAL_JUNCTION	0.417	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.417	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.417	2_NEURON_DIFFERENTIATION	0.417	2_GATED_CHANNEL_ACTIVITY	0.417	2_ION_CHANNEL_ACTIVITY	0.417	
COL17A1	9	2_SYSTEM_DEVELOPMENT	1.000	0_HALLMARK_MYOGENESIS	0.889	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.889	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.889	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.889	2_NERVOUS_SYSTEM_DEVELOPMENT	0.778	0_HALLMARK_APICAL_JUNCTION	0.667	1_KEGG_AXON_GUIDANCE	0.667	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.667	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.667	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.556	2_CELL_PROJECTION	0.556	2_SYNAPTOGENESIS	0.556	2_AXONOGENESIS	0.556	2_GENERATION_OF_NEURONS	0.556	2_SYSTEM_PROCESS	0.556	2_GATED_CHANNEL_ACTIVITY	0.556	2_PLASMA_MEMBRANE	0.444	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.444	2_NEURON_DIFFERENTIATION	0.444	
COL1A2	22	0_HALLMARK_MYOGENESIS	0.773	1_KEGG_FOCAL_ADHESION	0.773	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.773	2_NERVOUS_SYSTEM_DEVELOPMENT	0.773	2_SYSTEM_DEVELOPMENT	0.682	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.682	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.636	2_CELL_PROJECTION	0.636	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.636	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.636	1_KEGG_AXON_GUIDANCE	0.591	2_CATION_CHANNEL_ACTIVITY	0.591	2_AXONOGENESIS	0.545	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.545	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.500	2_NEURON_DIFFERENTIATION	0.500	2_SYNAPTOGENESIS	0.455	2_GENERATION_OF_NEURONS	0.455	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.455	2_GATED_CHANNEL_ACTIVITY	0.455	
COL20A1	18	1_KEGG_AXON_GUIDANCE	0.833	2_NERVOUS_SYSTEM_DEVELOPMENT	0.833	0_HALLMARK_MYOGENESIS	0.778	2_SYSTEM_DEVELOPMENT	0.778	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.778	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.778	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.611	2_AXONOGENESIS	0.611	2_NEURON_DIFFERENTIATION	0.611	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.611	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.556	1_KEGG_FOCAL_ADHESION	0.556	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.556	2_GENERATION_OF_NEURONS	0.556	2_CATION_CHANNEL_ACTIVITY	0.556	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.556	2_CELL_PROJECTION	0.500	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.500	2_NEURON_DEVELOPMENT	0.500	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.500	
COL2A1	12	0_HALLMARK_MYOGENESIS	0.833	1_KEGG_AXON_GUIDANCE	0.833	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.833	2_NERVOUS_SYSTEM_DEVELOPMENT	0.833	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	1_KEGG_FOCAL_ADHESION	0.667	2_SYSTEM_DEVELOPMENT	0.667	2_GENERATION_OF_NEURONS	0.667	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.667	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.667	2_NEURON_DIFFERENTIATION	0.667	2_CATION_CHANNEL_ACTIVITY	0.667	2_GATED_CHANNEL_ACTIVITY	0.667	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.667	2_PLASMA_MEMBRANE	0.583	2_AXONOGENESIS	0.583	2_NEUROGENESIS	0.583	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.583	2_CELL_PROJECTION	0.500	2_ION_TRANSPORT	0.500	
COL4A1	16	0_HALLMARK_MYOGENESIS	0.750	1_KEGG_AXON_GUIDANCE	0.750	2_NERVOUS_SYSTEM_DEVELOPMENT	0.750	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.750	2_SYSTEM_DEVELOPMENT	0.688	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.688	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.625	1_KEGG_FOCAL_ADHESION	0.625	2_SYNAPTOGENESIS	0.625	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.625	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.562	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.562	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.500	2_NEURON_DIFFERENTIATION	0.500	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.500	2_BASEMENT_MEMBRANE	0.438	2_PLASMA_MEMBRANE	0.438	0_HALLMARK_APICAL_JUNCTION	0.375	2_CELL_PROJECTION	0.375	2_ION_TRANSPORT	0.375	
COL4A2	11	0_HALLMARK_MYOGENESIS	0.909	1_KEGG_AXON_GUIDANCE	0.818	2_NERVOUS_SYSTEM_DEVELOPMENT	0.818	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.818	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.818	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.727	2_SYSTEM_DEVELOPMENT	0.727	1_KEGG_FOCAL_ADHESION	0.636	2_BASEMENT_MEMBRANE	0.636	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.545	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.545	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.545	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.545	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.545	1_KEGG_DILATED_CARDIOMYOPATHY	0.455	2_EXTRACELLULAR_MATRIX_PART	0.455	2_BASAL_LAMINA	0.455	2_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX	0.455	2_SYNAPTOGENESIS	0.455	2_ION_TRANSPORT	0.455	
COL4A3	5	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	2_PLASMA_MEMBRANE	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	0_HALLMARK_MYOGENESIS	0.800	1_KEGG_AXON_GUIDANCE	0.800	1_KEGG_FOCAL_ADHESION	0.800	2_SYNAPTOGENESIS	0.800	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.800	2_CATION_CHANNEL_ACTIVITY	0.800	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.800	2_GATED_CHANNEL_ACTIVITY	0.800	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	0.800	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.800	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.800	2_ION_CHANNEL_ACTIVITY	0.800	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.600	2_CELL_PROJECTION	0.600	2_PLASMA_MEMBRANE_PART	0.600	
COL4A4	10	0_HALLMARK_MYOGENESIS	0.900	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.900	2_NERVOUS_SYSTEM_DEVELOPMENT	0.900	0_HALLMARK_APICAL_JUNCTION	0.800	1_KEGG_AXON_GUIDANCE	0.800	1_KEGG_FOCAL_ADHESION	0.800	2_SYSTEM_DEVELOPMENT	0.800	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.700	2_PLASMA_MEMBRANE	0.700	2_SYNAPTOGENESIS	0.700	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.700	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.700	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.700	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.700	1_KEGG_ECM_RECEPTOR_INTERACTION	0.600	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.600	2_CYTOSKELETON	0.600	2_SYNAPTIC_TRANSMISSION	0.600	2_NEURON_DIFFERENTIATION	0.600	2_TRANSMISSION_OF_NERVE_IMPULSE	0.600	
COL4A5	8	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	0_HALLMARK_MYOGENESIS	0.875	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.875	1_KEGG_AXON_GUIDANCE	0.875	2_SYSTEM_DEVELOPMENT	0.875	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.875	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.875	2_NEURON_DIFFERENTIATION	0.875	2_CATION_CHANNEL_ACTIVITY	0.875	2_GATED_CHANNEL_ACTIVITY	0.875	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.875	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.875	2_PLASMA_MEMBRANE	0.750	2_AXONOGENESIS	0.750	0_HALLMARK_APICAL_JUNCTION	0.625	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.625	2_CELL_PROJECTION	0.625	2_GENERATION_OF_NEURONS	0.625	2_METAL_ION_TRANSPORT	0.625	2_CATION_TRANSPORT	0.625	
COL5A1	15	0_HALLMARK_MYOGENESIS	0.867	2_NERVOUS_SYSTEM_DEVELOPMENT	0.867	1_KEGG_FOCAL_ADHESION	0.800	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.733	1_KEGG_AXON_GUIDANCE	0.733	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.667	2_SYSTEM_DEVELOPMENT	0.667	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.667	2_SYSTEM_PROCESS	0.667	2_CATION_CHANNEL_ACTIVITY	0.667	2_GATED_CHANNEL_ACTIVITY	0.667	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.667	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.600	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	0.600	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.600	2_ION_CHANNEL_ACTIVITY	0.600	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.533	2_METAL_ION_TRANSPORT	0.533	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.533	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.533	
COL5A3	10	2_NERVOUS_SYSTEM_DEVELOPMENT	0.900	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.900	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.900	1_KEGG_AXON_GUIDANCE	0.800	2_SYSTEM_DEVELOPMENT	0.800	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.800	2_CATION_CHANNEL_ACTIVITY	0.800	2_GATED_CHANNEL_ACTIVITY	0.800	1_KEGG_FOCAL_ADHESION	0.700	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.700	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.700	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.700	0_HALLMARK_MYOGENESIS	0.600	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.600	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.600	2_CELL_PROJECTION	0.600	2_SYNAPTOGENESIS	0.600	1_KEGG_P53_SIGNALING_PATHWAY	0.500	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	0.500	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.500	
COL6A1	10	1_KEGG_AXON_GUIDANCE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	0_HALLMARK_MYOGENESIS	0.900	2_SYSTEM_DEVELOPMENT	0.900	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.900	2_PLASMA_MEMBRANE	0.800	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.800	2_NEURON_DIFFERENTIATION	0.800	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.800	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.700	2_GENERATION_OF_NEURONS	0.700	2_METAL_ION_TRANSPORT	0.700	2_CATION_CHANNEL_ACTIVITY	0.700	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.700	2_CELL_PROJECTION	0.600	2_AXONOGENESIS	0.600	2_NEUROGENESIS	0.600	2_CATION_TRANSPORT	0.600	
COL6A3	23	2_NERVOUS_SYSTEM_DEVELOPMENT	0.826	0_HALLMARK_MYOGENESIS	0.783	1_KEGG_AXON_GUIDANCE	0.783	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.739	1_KEGG_FOCAL_ADHESION	0.739	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.696	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.652	2_NEURON_DIFFERENTIATION	0.652	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.609	2_SYSTEM_DEVELOPMENT	0.609	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.609	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.565	2_CELL_PROJECTION	0.478	2_PLASMA_MEMBRANE	0.478	2_GENERATION_OF_NEURONS	0.478	2_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.478	2_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.478	2_SYSTEM_PROCESS	0.435	1_KEGG_ECM_RECEPTOR_INTERACTION	0.391	2_SYNAPTOGENESIS	0.391	
COL9A3	11	0_HALLMARK_MYOGENESIS	0.818	2_SYSTEM_DEVELOPMENT	0.818	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.818	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.818	1_KEGG_AXON_GUIDANCE	0.727	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.727	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.727	2_NERVOUS_SYSTEM_DEVELOPMENT	0.727	2_AXONOGENESIS	0.636	2_GENERATION_OF_NEURONS	0.636	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.545	1_KEGG_FOCAL_ADHESION	0.545	2_CELL_PROJECTION	0.545	2_NEURON_DIFFERENTIATION	0.545	2_NEURON_DEVELOPMENT	0.545	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.545	2_SYNAPTOGENESIS	0.455	2_NEURITE_DEVELOPMENT	0.455	2_METAL_ION_TRANSPORT	0.455	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	0.455	
COMP	4	0_HALLMARK_MYOGENESIS	1.000	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	1.000	2_NERVOUS_SYSTEM_DEVELOPMENT	1.000	0_HALLMARK_APICAL_JUNCTION	0.750	1_KEGG_AXON_GUIDANCE	0.750	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.750	2_SYSTEM_DEVELOPMENT	0.750	2_SYNAPTOGENESIS	0.750	2_AXONOGENESIS	0.750	2_CELLULAR_MORPHOGENESIS_DURING_DIFFERENTIATION	0.750	2_GENERATION_OF_NEURONS	0.750	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.750	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.750	2_NEUROGENESIS	0.750	2_NEURON_DIFFERENTIATION	0.750	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_FOCAL_ADHESION	0.500	2_CELL_PROJECTION	0.500	2_ACTIN_CYTOSKELETON	0.500	2_NEURITE_DEVELOPMENT	0.500	
COPS2	5	0_HALLMARK_MYOGENESIS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	0_HALLMARK_APICAL_JUNCTION	0.800	1_KEGG_AXON_GUIDANCE	0.800	1_KEGG_FOCAL_ADHESION	0.800	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.800	2_PLASMA_MEMBRANE_PART	0.800	2_PLASMA_MEMBRANE	0.800	2_NERVOUS_SYSTEM_DEVELOPMENT	0.800	2_AXONOGENESIS	0.800	2_GENERATION_OF_NEURONS	0.800	2_SYSTEM_PROCESS	0.800	2_CATION_CHANNEL_ACTIVITY	0.800	2_GATED_CHANNEL_ACTIVITY	0.800	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.800	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.600	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.600	
